Event Number,Event Type Group,Event Description,Approximate Location,Neighbourhood Id,Neighbourhood Name,Dispatch Date,Dispatch Time,Dispatch Year,Dispatch Month Name,Dispatch Month Number,Dispatch Day Number,Day Of Week,Event Close Date,Event Close Time,Latitude,Longitude,Location,Count
E20024314,OF,OUTSIDE FIRE,No location,6370,KINISKI GARDENS,April 23 2020,13:39:28,2020,APRIL,04,23,Thursday,April 23 2020,16:03:15,53.47984711342394,-113.39682894818301,"(53.47984711342394, -113.39682894818301)",1
E20024251,MD,MEDICAL,No location,4060,BRITANNIA YOUNGSTOWN,April 23 2020,08:19:23,2020,APRIL,04,23,Thursday,April 23 2020,09:29:15,53.54199006749349,-113.59613064034659,"(53.54199006749349, -113.59613064034659)",1
E20024341,MD,MEDICAL,BARNES WAY SW / JAMES MOWATT TR SW,5453,BLACKMUD CREEK,April 23 2020,17:21:15,2020,APRIL,04,23,Thursday,April 23 2020,19:28:20,53.42103091512559,-113.51594666382623,"(53.42103091512559, -113.51594666382623)",1
E20024271,MD,MEDICAL,No location,6443,TAMARACK,April 23 2020,10:19:18,2020,APRIL,04,23,Thursday,April 23 2020,12:45:29,53.45987788616236,-113.3680527547793,"(53.45987788616236, -113.3680527547793)",1
E20024265,RC,RESCUE,JASPER AV NW / 101A AV NW,1090,DOWNTOWN,April 23 2020,09:33:57,2020,APRIL,04,23,Thursday,April 23 2020,09:45:35,53.54135483225252,-113.49211703048239,"(53.54135483225252, -113.49211703048239)",1
E20024224,MD,MEDICAL,107 AV NW / 108 AV NW,1030,CENTRAL MCDOUGALL,April 23 2020,02:15:58,2020,APRIL,04,23,Thursday,April 23 2020,02:32:32,53.552146596050356,-113.50660256868613,"(53.552146596050356, -113.50660256868613)",1
E20024380,VF,VEHICLE FIRE,8 AV SW / 7 AV SW,6211,ELLERSLIE,April 23 2020,23:02:59,2020,APRIL,04,23,Thursday,April 23 2020,23:59:27,53.42652916995738,-113.45652455993648,"(53.42652916995738, -113.45652455993648)",1
E20024073,PM,PERMIT-BURNING OR OTHER,121 AV NW / 122 AV NW,2550,MONTROSE,,,,,,,,April 23 2020,03:01:16,53.57601196240378,-113.44297345638748,"(53.57601196240378, -113.44297345638748)",1
E20024219,MD,MEDICAL,50 ST NW / 118 AV NW,2560,NEWTON,April 23 2020,01:15:15,2020,APRIL,04,23,Thursday,April 23 2020,01:58:08,53.570349876892706,-113.41839439324927,"(53.570349876892706, -113.41839439324927)",1
E20024348,OF,OUTSIDE FIRE,MCLUHAN RD NW / DEAD END,5477,MACTAGGART,April 23 2020,18:11:14,2020,APRIL,04,23,Thursday,April 23 2020,20:18:07,53.43530296960246,-113.56353945077176,"(53.43530296960246, -113.56353945077176)",1
E20024305,MD,MEDICAL,No location,2450,LAGO LINDO,April 23 2020,13:05:12,2020,APRIL,04,23,Thursday,April 23 2020,14:57:00,53.63754657594267,-113.48326156235782,"(53.63754657594267, -113.48326156235782)",1
E20024218,OF,OUTSIDE FIRE,TERWILLEGAR DR NW / 40 AV NW,5340,RAMSAY HEIGHTS,April 23 2020,01:14:01,2020,APRIL,04,23,Thursday,April 23 2020,01:25:41,53.476752980265395,-113.57568793827902,"(53.476752980265395, -113.57568793827902)",1
E20024226,MD,MEDICAL,110 AV NW / 101 ST NW,1140,MCCAULEY,April 23 2020,02:33:00,2020,APRIL,04,23,Thursday,April 23 2020,02:52:25,53.5570845685048,-113.4937138411122,"(53.5570845685048, -113.4937138411122)",1
E20024274,MD,MEDICAL,No location,4280,LYNNWOOD,April 23 2020,10:35:31,2020,APRIL,04,23,Thursday,April 23 2020,13:22:48,53.51831461933455,-113.58378044572648,"(53.51831461933455, -113.58378044572648)",1
E20024231,AL,ALARMS,117 AV NW / 118 AV NW,1160,PARKDALE,April 23 2020,03:38:52,2020,APRIL,04,23,Thursday,April 23 2020,04:30:49,53.569003219911615,-113.46552336451602,"(53.569003219911615, -113.46552336451602)",1
E20024342,AL,ALARMS,No location,4080,CALLINGWOOD SOUTH,April 23 2020,17:26:37,2020,APRIL,04,23,Thursday,April 23 2020,17:37:58,53.49935493344344,-113.61687160041998,"(53.49935493344344, -113.61687160041998)",1
E20024312,MD,MEDICAL,No location,5458,ALLARD,April 23 2020,13:37:50,2020,APRIL,04,23,Thursday,April 23 2020,15:17:44,53.40230633334626,-113.5273313065646,"(53.40230633334626, -113.5273313065646)",1
E20024325,OF,OUTSIDE FIRE,No location,4700,BRECKENRIDGE GREENS,April 23 2020,15:15:02,2020,APRIL,04,23,Thursday,April 23 2020,15:27:01,53.51954516614988,-113.68519486745693,"(53.51954516614988, -113.68519486745693)",1
E20024264,CA,CITIZEN ASSIST,No location,1140,MCCAULEY,April 23 2020,09:31:26,2020,APRIL,04,23,Thursday,April 23 2020,09:40:16,53.560617369923555,-113.48035313157888,"(53.560617369923555, -113.48035313157888)",1
E20024229,MD,MEDICAL,No location,5180,ERMINESKIN,April 23 2020,02:55:11,2020,APRIL,04,23,Thursday,April 23 2020,05:12:36,53.45869551411253,-113.50075205300773,"(53.45869551411253, -113.50075205300773)",1
E20024213,OF,OUTSIDE FIRE,91 AV NW / ROSENTHAL WAY NW,4750,ROSENTHAL,April 22 2020,23:38:41,2020,APRIL,04,22,Wednesday,April 23 2020,00:15:31,53.52486871193683,-113.69565431738452,"(53.52486871193683, -113.69565431738452)",1
E20024374,MD,MEDICAL,110 AV NW / 111 AV NW,1030,CENTRAL MCDOUGALL,April 23 2020,22:05:38,2020,APRIL,04,23,Thursday,April 23 2020,23:48:01,53.55785528472884,-113.4955505581036,"(53.55785528472884, -113.4955505581036)",1
E20024248,MD,MEDICAL,No location,8887,,April 23 2020,07:23:50,2020,APRIL,04,23,Thursday,April 23 2020,08:45:44,53.33791995649772,-113.55447032567281,"(53.33791995649772, -113.55447032567281)",1
E20024349,MD,MEDICAL,114 AV NW / 116 AV NW,3240,INGLEWOOD,April 23 2020,18:11:43,2020,APRIL,04,23,Thursday,April 23 2020,19:52:38,53.56650772577842,-113.54822803278402,"(53.56650772577842, -113.54822803278402)",1
E20024252,AL,ALARMS,GROAT RD NB NW / 112 AV NW,3240,INGLEWOOD,April 23 2020,08:20:31,2020,APRIL,04,23,Thursday,April 23 2020,08:32:42,53.56024124499074,-113.55080405842642,"(53.56024124499074, -113.55080405842642)",1
E20024364,OF,OUTSIDE FIRE,No location,4020,ALDERGROVE,April 23 2020,20:54:47,2020,APRIL,04,23,Thursday,April 23 2020,21:12:41,53.515724881642356,-113.64005992259038,"(53.515724881642356, -113.64005992259038)",1
E20024220,MD,MEDICAL,No location,6662,WALKER,April 23 2020,01:34:19,2020,APRIL,04,23,Thursday,April 23 2020,02:08:28,53.41732632236273,-113.41862853472733,"(53.41732632236273, -113.41862853472733)",1
E20024217,MD,MEDICAL,TERWILLEGAR DR NB NW / 23 AV EB NW,5640,TERWILLEGAR TOWNE,April 23 2020,01:09:03,2020,APRIL,04,23,Thursday,April 23 2020,02:38:20,53.45720889258295,-113.58830671606316,"(53.45720889258295, -113.58830671606316)",1
E20024343,AL,ALARMS,No location,2521,MCCONACHIE AREA,April 23 2020,17:28:12,2020,APRIL,04,23,Thursday,April 23 2020,17:36:42,53.63191242485449,-113.43191288913769,"(53.63191242485449, -113.43191288913769)",1
E20024208,RC,RESCUE,74 AV NW / 76 AV NW,5040,BELGRAVIA,April 22 2020,22:43:59,2020,APRIL,04,22,Wednesday,April 23 2020,01:51:13,53.511354917848095,-113.53987696657514,"(53.511354917848095, -113.53987696657514)",1
E20024354,MD,MEDICAL,No location,6530,MINCHAU,April 23 2020,19:15:47,2020,APRIL,04,23,Thursday,April 23 2020,21:06:27,53.46744042380442,-113.41284414488646,"(53.46744042380442, -113.41284414488646)",1
E20024370,OF,OUTSIDE FIRE,No location,3390,ROSSLYN,April 23 2020,21:35:51,2020,APRIL,04,23,Thursday,April 23 2020,21:44:55,53.59865326218095,-113.5162506729043,"(53.59865326218095, -113.5162506729043)",1
E20024297,MD,MEDICAL,100 AV NW / JASPER AV NW,1150,OLIVER,April 23 2020,12:20:21,2020,APRIL,04,23,Thursday,April 23 2020,12:30:37,53.53942685452932,-113.52315425127448,"(53.53942685452932, -113.52315425127448)",1
E20024334,MD,MEDICAL,95 ST NW / 96 ST NW,1140,MCCAULEY,April 23 2020,16:13:10,2020,APRIL,04,23,Thursday,April 23 2020,18:00:52,53.55459919590213,-113.48494720472571,"(53.55459919590213, -113.48494720472571)",1
E20024326,CA,CITIZEN ASSIST,RIVER VALLEY RD NW / 106 ST NW,1200,RIVER VALLEY VICTORIA,April 23 2020,15:19:00,2020,APRIL,04,23,Thursday,April 23 2020,15:41:25,53.53046377080036,-113.5027985290014,"(53.53046377080036, -113.5027985290014)",1
E20024285,MD,MEDICAL,No location,2230,DELWOOD,April 23 2020,11:23:17,2020,APRIL,04,23,Thursday,April 23 2020,14:15:44,53.599331309065825,-113.4472096476043,"(53.599331309065825, -113.4472096476043)",1
E20024230,MD,MEDICAL,No location,3180,DUNLUCE,April 23 2020,03:27:55,2020,APRIL,04,23,Thursday,April 23 2020,05:12:18,53.62676088761418,-113.51889611192158,"(53.62676088761418, -113.51889611192158)",1
E20024311,MD,MEDICAL,80 AV NW / 85 AV NW,3270,LAURIER HEIGHTS,April 23 2020,13:36:36,2020,APRIL,04,23,Thursday,April 23 2020,15:44:03,53.5168206567229,-113.56569005246476,"(53.5168206567229, -113.56569005246476)",1
E20024300,OF,OUTSIDE FIRE,No location,3020,BARANOW,April 23 2020,12:36:30,2020,APRIL,04,23,Thursday,April 23 2020,13:28:06,53.603750173498355,-113.53890034738829,"(53.603750173498355, -113.53890034738829)",1
E20024336,MD,MEDICAL,No location,2390,KERNOHAN,April 23 2020,16:38:28,2020,APRIL,04,23,Thursday,April 23 2020,17:30:05,53.58841719713608,-113.38370825833624,"(53.58841719713608, -113.38370825833624)",1
E20024270,MD,MEDICAL,82 AV WB NW / 79 ST NW,6320,IDYLWYLDE,April 23 2020,10:14:32,2020,APRIL,04,23,Thursday,April 23 2020,12:30:20,53.51803524293329,-113.44871595657403,"(53.51803524293329, -113.44871595657403)",1
E20024313,RC,RESCUE,No location,3382,RIVER VALLEY LAURIER,April 23 2020,13:37:59,2020,APRIL,04,23,Thursday,April 23 2020,13:59:41,53.51093709310464,-113.55417002428929,"(53.51093709310464, -113.55417002428929)",1
E20024378,AL,ALARMS,No location,1010,ALBERTA AVENUE,April 23 2020,22:26:12,2020,APRIL,04,23,Thursday,April 23 2020,22:42:33,53.56561950729039,-113.49140576888539,"(53.56561950729039, -113.49140576888539)",1
E20024269,MD,MEDICAL,No location,5080,BRANDER GARDENS,April 23 2020,10:10:40,2020,APRIL,04,23,Thursday,April 23 2020,11:47:38,53.48945311886559,-113.57967639158349,"(53.48945311886559, -113.57967639158349)",1
E20024338,FR,FIRE,87 AV NW / 100 ST NW,5480,STRATHCONA,April 23 2020,17:01:14,2020,APRIL,04,23,Thursday,April 23 2020,17:09:47,53.52266409427495,-113.48867422836605,"(53.52266409427495, -113.48867422836605)",1
E20026892,MD,MEDICAL,BARNES WAY SW / JAMES MOWATT TR SW,5453,BLACKMUD CREEK,May 07 2020,19:20:15,2020,MAY,05,07,Thursday,May 07 2020,21:58:51,53.42103091512559,-113.51594666382623,"(53.42103091512559, -113.51594666382623)",1
E20024368,MD,MEDICAL,101 ST NW / JASPER AV NW,1090,DOWNTOWN,April 23 2020,21:13:13,2020,APRIL,04,23,Thursday,April 23 2020,21:49:00,53.54093778661809,-113.49372677200421,"(53.54093778661809, -113.49372677200421)",1
E20024243,MD,MEDICAL,No location,5200,GARNEAU,April 23 2020,06:43:24,2020,APRIL,04,23,Thursday,April 23 2020,08:09:39,53.521592170545034,-113.51309742381763,"(53.521592170545034, -113.51309742381763)",1
E20024304,MD,MEDICAL,ABBOTTSFIELD STN NW / 34 ST NW,2010,ABBOTTSFIELD,April 23 2020,12:53:06,2020,APRIL,04,23,Thursday,April 23 2020,13:09:04,53.57194825774936,-113.39179064878552,"(53.57194825774936, -113.39179064878552)",1
E20024321,XX,OTHER,82 ST NW / JASPER AV NW,1070,CROMDALE,April 23 2020,14:39:19,2020,APRIL,04,23,Thursday,April 23 2020,15:01:28,53.55672955498301,-113.46754076184604,"(53.55672955498301, -113.46754076184604)",1
E20024335,MD,MEDICAL,42 ST NW / 118 AV NW,2040,BEACON HEIGHTS,April 23 2020,16:19:40,2020,APRIL,04,23,Thursday,April 23 2020,16:31:58,53.570362338974924,-113.40610269887449,"(53.570362338974924, -113.40610269887449)",1
E20024319,AL,ALARMS,106 ST NW / 107 ST NW,1090,DOWNTOWN,April 23 2020,14:11:31,2020,APRIL,04,23,Thursday,April 23 2020,14:41:19,53.537254568938316,-113.50436534598546,"(53.537254568938316, -113.50436534598546)",1
E20024290,AL,ALARMS,No location,4500,SHERWOOD,April 23 2020,11:38:16,2020,APRIL,04,23,Thursday,April 23 2020,11:45:39,53.53086539721369,-113.58676776380368,"(53.53086539721369, -113.58676776380368)",1
E20024263,OF,OUTSIDE FIRE,84 ST NW / 90 ST NW,1190,RIVER VALLEY KINNAIRD,April 23 2020,09:29:44,2020,APRIL,04,23,Thursday,April 23 2020,09:54:07,53.55238885795186,-113.47111124018187,"(53.55238885795186, -113.47111124018187)",1
E20024238,MD,MEDICAL,No location,2580,NORTHMOUNT,April 23 2020,04:37:07,2020,APRIL,04,23,Thursday,April 23 2020,05:46:56,53.60410367437521,-113.46814640771984,"(53.60410367437521, -113.46814640771984)",1
E20024232,AL,ALARMS,GLASTONBURY BLVD NW / GRANTHAM DR NW,4720,GLASTONBURY,April 23 2020,03:46:35,2020,APRIL,04,23,Thursday,April 23 2020,04:05:13,53.50265388471127,-113.67608534976655,"(53.50265388471127, -113.67608534976655)",1
E20024278,AL,ALARMS,No location,5160,DUGGAN,April 23 2020,11:06:28,2020,APRIL,04,23,Thursday,April 23 2020,11:16:02,53.47634688712101,-113.502088317602,"(53.47634688712101, -113.502088317602)",1
E20024266,MD,MEDICAL,HAMMOND PL NW / HAMMOND CT NW,4461,THE HAMPTONS,April 23 2020,09:34:03,2020,APRIL,04,23,Thursday,April 23 2020,11:40:14,53.480937812501274,-113.66709787955658,"(53.480937812501274, -113.66709787955658)",1
E20024344,MD,MEDICAL,No location,1140,MCCAULEY,April 23 2020,17:48:16,2020,APRIL,04,23,Thursday,April 23 2020,18:59:49,53.552311810388915,-113.48646797200371,"(53.552311810388915, -113.48646797200371)",1
E20023047,AL,ALARMS,No location,4350,NORWESTER INDUSTRIAL,,,,,,,,April 17 2020,14:06:36,53.56393209801984,-113.60522047689795,"(53.56393209801984, -113.60522047689795)",1
E20024351,FR,FIRE,No location,6790,WILD ROSE,April 23 2020,18:49:27,2020,APRIL,04,23,Thursday,April 23 2020,19:03:49,53.46668317657482,-113.38942462226872,"(53.46668317657482, -113.38942462226872)",1
E20024227,MD,MEDICAL,100 AV NW / JASPER AV NW,1150,OLIVER,April 23 2020,02:35:36,2020,APRIL,04,23,Thursday,April 23 2020,03:28:44,53.53970685145434,-113.51762723953011,"(53.53970685145434, -113.51762723953011)",1
E20024237,MD,MEDICAL,80 ST NW / 81 ST NW,6230,FOREST HEIGHTS,April 23 2020,04:27:17,2020,APRIL,04,23,Thursday,April 23 2020,06:21:48,53.54121582994463,-113.45113079051276,"(53.54121582994463, -113.45113079051276)",1
E20024283,MD,MEDICAL,No location,2720,YORK,April 23 2020,11:21:01,2020,APRIL,04,23,Thursday,April 23 2020,11:31:26,53.59994914926356,-113.42820256670917,"(53.59994914926356, -113.42820256670917)",1
E20024244,MD,MEDICAL,145 AV NW / 147 AV NW,2260,EVANSDALE,April 23 2020,06:56:32,2020,APRIL,04,23,Thursday,April 23 2020,08:40:26,53.607394603977674,-113.48177205371432,"(53.607394603977674, -113.48177205371432)",1
E20024358,MD,MEDICAL,31A ST NW / 31 ST NW,2430,KIRKNESS,April 23 2020,20:08:26,2020,APRIL,04,23,Thursday,April 23 2020,22:03:55,53.61012866483607,-113.38830581670732,"(53.61012866483607, -113.38830581670732)",1
E20024216,MD,MEDICAL,RIGHTCUT 137 AV WB NW / 66 ST NB NW,2720,YORK,April 23 2020,00:41:34,2020,APRIL,04,23,Thursday,April 23 2020,02:17:50,53.60211070973136,-113.44288448539741,"(53.60211070973136, -113.44288448539741)",1
E20024262,MD,MEDICAL,ELLERSLIE RD SW / RUTHERFORD RD SW,5454,RUTHERFORD,April 23 2020,09:27:50,2020,APRIL,04,23,Thursday,April 23 2020,11:36:19,53.42288750143154,-113.5166212370636,"(53.42288750143154, -113.5166212370636)",1
E20024356,AL,ALARMS,106 ST NW / 107 ST NW,1090,DOWNTOWN,April 23 2020,19:36:16,2020,APRIL,04,23,Thursday,April 23 2020,19:59:53,53.537254568938316,-113.50436534598546,"(53.537254568938316, -113.50436534598546)",1
E20024384,AL,ALARMS,No location,2290,GLENGARRY,April 23 2020,23:41:44,2020,APRIL,04,23,Thursday,April 23 2020,23:49:45,53.593501314905254,-113.48674653332296,"(53.593501314905254, -113.48674653332296)",1
E20024352,TA,MOTOR VEHICLE INCIDENT,118 AV NW / 102 ST NW,1230,SPRUCE AVENUE,April 23 2020,18:54:09,2020,APRIL,04,23,Thursday,April 23 2020,19:52:16,53.57036177841346,-113.49554988423135,"(53.57036177841346, -113.49554988423135)",1
E20024323,MD,MEDICAL,106 ST SB NW / 107 ST NW,5160,DUGGAN,April 23 2020,14:48:26,2020,APRIL,04,23,Thursday,April 23 2020,17:16:12,53.475040304940755,-113.50619322982013,"(53.475040304940755, -113.50619322982013)",1
E20024287,HZ,HAZARDOUS MATERIALS,ALBANY DR NW / 167 AV NW,3460,ALBANY,April 23 2020,11:26:10,2020,APRIL,04,23,Thursday,April 23 2020,11:36:22,53.62876342607111,-113.54741604129838,"(53.62876342607111, -113.54741604129838)",1
E20024372,MD,MEDICAL,No location,6650,ROSEDALE INDUSTRIAL,April 23 2020,21:47:51,2020,APRIL,04,23,Thursday,April 23 2020,23:31:41,53.49974991552516,-113.47939041118138,"(53.49974991552516, -113.47939041118138)",1
E20024235,OF,OUTSIDE FIRE,No location,2145,CLAREVIEW TOWN CENTRE,April 23 2020,04:23:10,2020,APRIL,04,23,Thursday,April 23 2020,05:21:39,53.59844090583045,-113.40534082518047,"(53.59844090583045, -113.40534082518047)",1
E20024367,AL,ALARMS,123 ST NW / 124 ST NW,1150,OLIVER,April 23 2020,20:59:12,2020,APRIL,04,23,Thursday,April 23 2020,21:13:56,53.54664344323586,-113.53534282741248,"(53.54664344323586, -113.53534282741248)",1
E20024359,MD,MEDICAL,OSLAND CL NW / DEAD END,5300,OGILVIE RIDGE,April 23 2020,20:18:07,2020,APRIL,04,23,Thursday,April 23 2020,22:52:21,53.46353903310358,-113.55493703579275,"(53.46353903310358, -113.55493703579275)",1
E20024236,AL,ALARMS,100 AV NW / STONY PLAIN RD NW,4580,WEST JASPER PLACE,April 23 2020,04:26:36,2020,APRIL,04,23,Thursday,April 23 2020,04:37:54,53.539299571787645,-113.5867662894832,"(53.539299571787645, -113.5867662894832)",1
E20024373,MD,MEDICAL,No location,2080,BELVEDERE,April 23 2020,21:57:56,2020,APRIL,04,23,Thursday,April 23 2020,23:46:34,53.588152195717626,-113.44267376242428,"(53.588152195717626, -113.44267376242428)",1
E20024225,MD,MEDICAL,LEGER WAY NW / DEAD END,5630,LEGER,April 23 2020,02:20:01,2020,APRIL,04,23,Thursday,April 23 2020,03:22:42,53.454584036544624,-113.57156215679296,"(53.454584036544624, -113.57156215679296)",1
E20024377,MD,MEDICAL,42 ST NW / 16A AV NW,6580,POLLARD MEADOWS,April 23 2020,22:12:32,2020,APRIL,04,23,Thursday,April 23 2020,23:43:49,53.443920607661,-113.40335113761161,"(53.443920607661, -113.40335113761161)",1
E20024366,RC,RESCUE,No location,1220,ROSSDALE,April 23 2020,20:56:54,2020,APRIL,04,23,Thursday,April 23 2020,21:11:59,53.52932726439586,-113.50156744404767,"(53.52932726439586, -113.50156744404767)",1
E20024345,AL,ALARMS,51 AV NW / 53 AV EB NW,5080,BRANDER GARDENS,April 23 2020,17:49:51,2020,APRIL,04,23,Thursday,April 23 2020,18:05:33,53.48962980415182,-113.57788178440238,"(53.48962980415182, -113.57788178440238)",1
E20024333,MD,MEDICAL,No location,1100,EASTWOOD,April 23 2020,16:06:30,2020,APRIL,04,23,Thursday,April 23 2020,16:24:20,53.5704998488478,-113.47625027175623,"(53.5704998488478, -113.47625027175623)",1
E20024228,AL,ALARMS,117 AV NW / 118 AV NW,1160,PARKDALE,April 23 2020,02:50:25,2020,APRIL,04,23,Thursday,April 23 2020,03:11:00,53.569003219911615,-113.46552336451602,"(53.569003219911615, -113.46552336451602)",1
E20024272,TA,MOTOR VEHICLE INCIDENT,82 ST NW / 141 AV NW,2400,KILDARE,April 23 2020,10:24:25,2020,APRIL,04,23,Thursday,April 23 2020,10:50:22,53.603766741258276,-113.46743298657334,"(53.603766741258276, -113.46743298657334)",1
E20024357,MD,MEDICAL,No location,1100,EASTWOOD,April 23 2020,20:07:45,2020,APRIL,04,23,Thursday,April 23 2020,22:03:39,53.576568754368246,-113.46858923199284,"(53.576568754368246, -113.46858923199284)",1
E20024340,CA,CITIZEN ASSIST,No location,6400,LEE RIDGE,April 23 2020,17:13:53,2020,APRIL,04,23,Thursday,April 23 2020,17:25:16,53.469844691752556,-113.44582316143574,"(53.469844691752556, -113.44582316143574)",1
E20024330,MD,MEDICAL,105 AV NW / 105A AV NW,1020,BOYLE STREET,April 23 2020,15:36:41,2020,APRIL,04,23,Thursday,April 23 2020,16:20:51,53.55107009687657,-113.47841511973462,"(53.55107009687657, -113.47841511973462)",1
E20024371,MD,MEDICAL,No location,2700,SCHONSEE,April 23 2020,21:37:34,2020,APRIL,04,23,Thursday,April 23 2020,23:57:29,53.63213083239373,-113.46620007630597,"(53.63213083239373, -113.46620007630597)",1
E20024350,MD,MEDICAL,103 AV NW / 103A AV NW,1150,OLIVER,April 23 2020,18:42:09,2020,APRIL,04,23,Thursday,April 23 2020,21:55:00,53.544731262081804,-113.51763224489797,"(53.544731262081804, -113.51763224489797)",1
E20024249,MD,MEDICAL,100 AV NW / JASPER AV NW,1090,DOWNTOWN,April 23 2020,07:42:51,2020,APRIL,04,23,Thursday,April 23 2020,10:47:40,53.54017004297866,-113.49740760015938,"(53.54017004297866, -113.49740760015938)",1
E20024316,AL,ALARMS,No location,4090,CANORA,April 23 2020,13:48:20,2020,APRIL,04,23,Thursday,April 23 2020,13:55:59,53.54715917532835,-113.5883334592642,"(53.54715917532835, -113.5883334592642)",1
E20024376,OF,OUTSIDE FIRE,No location,3260,LAUDERDALE,April 23 2020,22:12:09,2020,APRIL,04,23,Thursday,April 23 2020,22:17:46,53.58687754431357,-113.49613673330317,"(53.58687754431357, -113.49613673330317)",1
E20024324,MD,MEDICAL,109 ST NW / 110 ST NW,3390,ROSSLYN,April 23 2020,14:56:21,2020,APRIL,04,23,Thursday,April 23 2020,16:37:56,53.594939021708555,-113.5085667630494,"(53.594939021708555, -113.5085667630494)",1
E20024361,AL,ALARMS,No location,2580,NORTHMOUNT,April 23 2020,20:39:55,2020,APRIL,04,23,Thursday,April 23 2020,20:47:37,53.60545032819551,-113.48743993623022,"(53.60545032819551, -113.48743993623022)",1
E20024353,MD,MEDICAL,106 AV NW / 107 AV NW,1180,QUEEN MARY PARK,April 23 2020,18:59:12,2020,APRIL,04,23,Thursday,April 23 2020,19:51:00,53.550392612351594,-113.52130973582184,"(53.550392612351594, -113.52130973582184)",1
E20024296,MD,MEDICAL,No location,1100,EASTWOOD,April 23 2020,12:08:30,2020,APRIL,04,23,Thursday,April 23 2020,14:46:59,53.57082440546731,-113.46957959002131,"(53.57082440546731, -113.46957959002131)",1
E20024347,AL,ALARMS,No location,3140,CRESTWOOD,April 23 2020,17:58:57,2020,APRIL,04,23,Thursday,April 23 2020,18:07:00,53.532210076524414,-113.57563886927792,"(53.532210076524414, -113.57563886927792)",1
E20024281,CA,CITIZEN ASSIST,No location,6540,MORRIS INDUSTRIAL,April 23 2020,11:20:18,2020,APRIL,04,23,Thursday,April 23 2020,11:44:34,53.51621460253493,-113.41230765523002,"(53.51621460253493, -113.41230765523002)",1
E20024307,PM,PERMIT-BURNING OR OTHER,25 ST NW / 34 ST NW,6690,SOUTHEAST INDUSTRIAL,,,,,,,,April 23 2020,15:04:16,53.51237672275868,-113.39370255602351,"(53.51237672275868, -113.39370255602351)",1
E20024223,MD,MEDICAL,40 ST NW / 40 ST NW,2350,HOMESTEADER,April 23 2020,01:56:08,2020,APRIL,04,23,Thursday,April 23 2020,03:41:29,53.58809368796,-113.40499287397934,"(53.58809368796, -113.40499287397934)",1
E20024306,AL,ALARMS,No location,6340,KAMEYOSEK,April 23 2020,13:07:26,2020,APRIL,04,23,Thursday,April 23 2020,13:12:58,53.46068467405344,-113.43884329336191,"(53.46068467405344, -113.43884329336191)",1
E20024239,MD,MEDICAL,No location,3150,CUMBERLAND,April 23 2020,04:44:24,2020,APRIL,04,23,Thursday,April 23 2020,06:00:44,53.61325210484134,-113.54190514557683,"(53.61325210484134, -113.54190514557683)",1
E20024241,AL,ALARMS,No location,5540,WESTBROOK ESTATES,April 23 2020,06:03:32,2020,APRIL,04,23,Thursday,April 23 2020,06:09:51,53.47125987684804,-113.55406353310289,"(53.47125987684804, -113.55406353310289)",1
E20024363,MD,MEDICAL,HERMITAGE RD NW / HERMITAGE RD NW,2350,HOMESTEADER,April 23 2020,20:49:45,2020,APRIL,04,23,Thursday,April 23 2020,22:55:46,53.59053036740416,-113.41529755663703,"(53.59053036740416, -113.41529755663703)",1
E20024337,OF,OUTSIDE FIRE,No location,3310,NORTH GLENORA,April 23 2020,16:43:42,2020,APRIL,04,23,Thursday,April 23 2020,16:53:02,53.553849760260306,-113.55942654167424,"(53.553849760260306, -113.55942654167424)",1
E20024288,AL,ALARMS,117 AV NW / 118 AV NW,1160,PARKDALE,April 23 2020,11:36:46,2020,APRIL,04,23,Thursday,April 23 2020,11:51:29,53.569003219911615,-113.46552336451602,"(53.569003219911615, -113.46552336451602)",1
E20024234,MD,MEDICAL,RIGHTCUT 51 AV WB NW / 54 AV NW,5110,CALGARY TRAIL NORTH,April 23 2020,04:21:23,2020,APRIL,04,23,Thursday,April 23 2020,05:49:44,53.48827179929965,-113.49195863239115,"(53.48827179929965, -113.49195863239115)",1
E20024294,TA,MOTOR VEHICLE INCIDENT,107 AV NW / 178 ST NW,4640,WILSON INDUSTRIAL,April 23 2020,11:55:51,2020,APRIL,04,23,Thursday,April 23 2020,13:15:28,53.553271416074026,-113.62735809040876,"(53.553271416074026, -113.62735809040876)",1
E20024331,AL,ALARMS,172 ST NW / 175 ST NW,4520,SUMMERLEA,April 23 2020,15:55:41,2020,APRIL,04,23,Thursday,April 23 2020,16:05:15,53.527296197469106,-113.61864204948643,"(53.527296197469106, -113.61864204948643)",1
E20024310,TA,MOTOR VEHICLE INCIDENT,WEST VIEW CRES NW / DEAD END,4620,WESTVIEW VILLAGE,April 23 2020,13:34:30,2020,APRIL,04,23,Thursday,April 23 2020,14:01:26,53.554432875033804,-113.69786024697066,"(53.554432875033804, -113.69786024697066)",1
E20024327,MD,MEDICAL,No location,6390,LARKSPUR,April 23 2020,15:19:35,2020,APRIL,04,23,Thursday,April 23 2020,16:56:26,53.4778392192492,-113.38284466445877,"(53.4778392192492, -113.38284466445877)",1
E20024240,MD,MEDICAL,No location,6580,POLLARD MEADOWS,April 23 2020,04:58:31,2020,APRIL,04,23,Thursday,April 23 2020,06:02:48,53.44611551026062,-113.4108959697134,"(53.44611551026062, -113.4108959697134)",1
